trial,sigma,tau,method,rot_err_deg,trans_err,repr_rmse,runtime_ms,success
152,0.0,0.01,EPnP+TSVD,0.0,1.8610729195778454e-15,1.2789769243681803e-13,0.19150006119161844,1
152,0.0,0.001,EPnP+TSVD,0.0,1.8610729195778454e-15,1.2789769243681803e-13,0.20340003538876772,1
152,0.0,0.0001,EPnP+TSVD,0.0,1.8610729195778454e-15,1.2789769243681803e-13,0.20100001711398363,1
152,0.0,1e-05,EPnP+TSVD,0.0,1.8610729195778454e-15,1.2789769243681803e-13,0.2582999877631664,1
152,0.0,1e-06,EPnP+TSVD,0.0,1.8610729195778454e-15,1.2789769243681803e-13,0.18110009841620922,1
153,0.0,nan,EPnP,0.0,3.6113947283092964e-13,5.095914220727715e-12,0.13679999392479658,1
153,0.0,nan,ITERATIVE,0.0,1.7846317124362585e-15,3.4809342861069267e-14,0.14599994756281376,1
153,0.0,0.01,EPnP+TSVD,0.0,3.6113947283092964e-13,5.095914220727715e-12,0.16379996668547392,1
153,0.0,0.001,EPnP+TSVD,0.0,3.6113947283092964e-13,5.095914220727715e-12,0.15239999629557133,1
153,0.0,0.0001,EPnP+TSVD,0.0,3.6113947283092964e-13,5.095914220727715e-12,0.14889996964484453,1
153,0.0,1e-05,EPnP+TSVD,0.0,3.6113947283092964e-13,5.095914220727715e-12,0.1745999325066805,1
153,0.0,1e-06,EPnP+TSVD,0.0,3.6113947283092964e-13,5.095914220727715e-12,0.14840008225291967,1
154,0.0,nan,EPnP,0.0,4.435674880110733e-13,3.1408239427813226e-12,0.125700025819242,1
154,0.0,nan,ITERATIVE,0.0,4.4497520341307485e-15,6.665481691674458e-14,0.14540005940943956,1
154,0.0,0.01,EPnP+TSVD,0.0,4.435674880110733e-13,3.1408239427813226e-12,0.1642000861465931,1
154,0.0,0.001,EPnP+TSVD,0.0,4.435674880110733e-13,3.1408239427813226e-12,0.16369996592402458,1
154,0.0,0.0001,EPnP+TSVD,0.0,4.435674880110733e-13,3.1408239427813226e-12,0.15380000695586205,1
154,0.0,1e-05,EPnP+TSVD,0.0,4.435674880110733e-13,3.1408239427813226e-12,0.17439993098378181,1
154,0.0,1e-06,EPnP+TSVD,0.0,4.435674880110733e-13,3.1408239427813226e-12,0.14899997040629387,1
155,0.0,nan,EPnP,0.0,4.1755857776711456e-13,1.370224141509328e-12,0.12510002125054598,1
155,0.0,nan,ITERATIVE,0.0,5.346677786301379e-15,3.759838749409412e-14,0.14640006702393293,1
155,0.0,0.01,EPnP+TSVD,0.0,4.1755857776711456e-13,1.370224141509328e-12,0.16249995678663254,1
155,0.0,0.001,EPnP+TSVD,0.0,4.1755857776711456e-13,1.370224141509328e-12,0.14929997269064188,1
155,0.0,0.0001,EPnP+TSVD,0.0,4.1755857776711456e-13,1.370224141509328e-12,0.1514999894425273,1
155,0.0,1e-05,EPnP+TSVD,0.0,4.1755857776711456e-13,1.370224141509328e-12,0.1919000642374158,1
155,0.0,1e-06,EPnP+TSVD,0.0,4.1755857776711456e-13,1.370224141509328e-12,0.15320000238716602,1
156,0.0,nan,EPnP,0.0,1.4354247602740322e-11,1.5693631956620317e-10,0.13370008673518896,1
156,0.0,nan,ITERATIVE,0.0,1.512515995621039e-13,1.2585234349784628e-12,0.24039996787905693,1
156,0.0,0.01,EPnP+TSVD,0.0,1.4354247602740322e-11,1.5693631956620317e-10,0.2699000760912895,1
156,0.0,0.001,EPnP+TSVD,0.0,1.4354247602740322e-11,1.5693631956620317e-10,0.25489996187388897,1
156,0.0,0.0001,EPnP+TSVD,0.0,1.4354247602740322e-11,1.5693631956620317e-10,0.20199990831315517,1
156,0.0,1e-05,EPnP+TSVD,0.0,1.4354247602740322e-11,1.5693631956620317e-10,0.20140002015978098,1
156,0.0,1e-06,EPnP+TSVD,0.0,1.4354247602740322e-11,1.5693631956620317e-10,0.2036000369116664,1
157,0.0,nan,EPnP,0.0,7.641876906894391e-13,9.585745575600443e-13,0.17689995002001524,1
157,0.0,nan,ITERATIVE,0.0,7.109112689262429e-15,3.4809342861069267e-14,0.23330003023147583,1
157,0.0,0.01,EPnP+TSVD,0.0,7.641876906894391e-13,9.585745575600443e-13,0.2316000172868371,1
157,0.0,0.001,EPnP+TSVD,0.0,7.641876906894391e-13,9.585745575600443e-13,0.20410004071891308,1
157,0.0,0.0001,EPnP+TSVD,0.0,7.641876906894391e-13,9.585745575600443e-13,0.2009000163525343,1
157,0.0,1e-05,EPnP+TSVD,0.0,7.641876906894391e-13,9.585745575600443e-13,0.1996000064536929,1
157,0.0,1e-06,EPnP+TSVD,0.0,7.641876906894391e-13,9.585745575600443e-13,0.22220006212592125,1
158,0.0,nan,EPnP,0.0,6.091720001862406e-12,5.0968295793280345e-11,0.1852000132203102,1
158,0.0,nan,ITERATIVE,0.0,3.2086561857871214e-14,2.1268859807002749e-13,0.21810003090649843,1
158,0.0,0.01,EPnP+TSVD,0.0,6.091720001862406e-12,5.0968295793280345e-11,0.2530999481678009,1
158,0.0,0.001,EPnP+TSVD,0.0,6.091720001862406e-12,5.0968295793280345e-11,0.2946999156847596,1
158,0.0,0.0001,EPnP+TSVD,0.0,6.091720001862406e-12,5.0968295793280345e-11,0.2578999847173691,1
158,0.0,1e-05,EPnP+TSVD,0.0,6.091720001862406e-12,5.0968295793280345e-11,0.24890003260225058,1
158,0.0,1e-06,EPnP+TSVD,0.0,6.091720001862406e-12,5.0968295793280345e-11,0.18199998885393143,1
159,0.0,nan,EPnP,0.0,4.891679057444874e-15,3.9688757294041297e-13,0.14329992700368166,1
159,0.0,nan,ITERATIVE,0.0,6.059128614320848e-17,4.4938668397781776e-14,0.16149994917213917,1
159,0.0,0.01,EPnP+TSVD,0.0,4.891679057444874e-15,3.9688757294041297e-13,0.21500000730156898,1
159,0.0,0.001,EPnP+TSVD,0.0,4.891679057444874e-15,3.9688757294041297e-13,0.17040001694113016,1
159,0.0,0.0001,EPnP+TSVD,0.0,4.891679057444874e-15,3.9688757294041297e-13,0.1639999682083726,1
159,0.0,1e-05,EPnP+TSVD,0.0,4.891679057444874e-15,3.9688757294041297e-13,0.16649998724460602,1
159,0.0,1e-06,EPnP+TSVD,0.0,4.891679057444874e-15,3.9688757294041297e-13,0.161500065587461,1
160,0.0,nan,EPnP,0.0,3.019806626980426e-14,1.8583103881471205e-13,0.13289996422827244,1
160,0.0,nan,ITERATIVE,0.0,5.33282776121634e-15,2.842170943040401e-14,0.1550000160932541,1
160,0.0,0.01,EPnP+TSVD,0.0,3.019806626980426e-14,1.8583103881471205e-13,0.18620002083480358,1
160,0.0,0.001,EPnP+TSVD,0.0,3.019806626980426e-14,1.8583103881471205e-13,0.16419996973127127,1
160,0.0,0.0001,EPnP+TSVD,0.0,3.019806626980426e-14,1.8583103881471205e-13,0.16099994536489248,1
160,0.0,1e-05,EPnP+TSVD,0.0,3.019806626980426e-14,1.8583103881471205e-13,0.1702000154182315,1
160,0.0,1e-06,EPnP+TSVD,0.0,3.019806626980426e-14,1.8583103881471205e-13,0.16359996516257524,1
161,0.0,nan,EPnP,0.0,3.6874288526452986e-07,7.582407965465317e-07,0.1727000344544649,1
161,0.0,nan,ITERATIVE,0.0,1.401911843652171e-09,2.169556142352414e-09,0.23440003860741854,1
161,0.0,0.01,EPnP+TSVD,0.0,2.3101794435610222e-14,6.029155041345696e-14,0.8228999795392156,1
161,0.0,0.001,EPnP+TSVD,0.0,2.3101794435610222e-14,6.029155041345696e-14,0.4263001028448343,1
161,0.0,0.0001,EPnP+TSVD,0.0,2.3101794435610222e-14,6.029155041345696e-14,0.42040005791932344,1
161,0.0,1e-05,EPnP+TSVD,0.0,2.3101794435610222e-14,6.029155041345696e-14,0.380899989977479,1
161,0.0,1e-06,EPnP+TSVD,0.0,2.3101794435610222e-14,6.029155041345696e-14,0.5702999187633395,1
162,0.0,nan,EPnP,0.0,6.328310998883217e-13,2.0004522815233686e-12,0.19340007565915585,1
162,0.0,nan,ITERATIVE,0.0,1.421834051482218e-14,4.0194366942304644e-14,0.17640006262809038,1
162,0.0,0.01,EPnP+TSVD,0.0,6.328310998883217e-13,2.0004522815233686e-12,0.1952000893652439,1
162,0.0,0.001,EPnP+TSVD,0.0,6.328310998883217e-13,2.0004522815233686e-12,0.1631999621167779,1
162,0.0,0.0001,EPnP+TSVD,0.0,6.328310998883217e-13,2.0004522815233686e-12,0.1542998943477869,1
162,0.0,1e-05,EPnP+TSVD,0.0,6.328310998883217e-13,2.0004522815233686e-12,0.2943000290542841,1
162,0.0,1e-06,EPnP+TSVD,0.0,6.328310998883217e-13,2.0004522815233686e-12,0.17980008851736784,1
163,0.0,nan,EPnP,0.0,6.579872944386554e-14,3.661881102836198e-13,0.20439992658793926,1
163,0.0,nan,ITERATIVE,0.0,4.444360191257623e-15,3.759838749409412e-14,0.25349995121359825,1
163,0.0,0.01,EPnP+TSVD,0.0,6.579872944386554e-14,3.661881102836198e-13,0.5271999398246408,1
163,0.0,0.001,EPnP+TSVD,0.0,6.579872944386554e-14,3.661881102836198e-13,0.23550004698336124,1
163,0.0,0.0001,EPnP+TSVD,0.0,6.579872944386554e-14,3.661881102836198e-13,0.20370003767311573,1
163,0.0,1e-05,EPnP+TSVD,0.0,6.579872944386554e-14,3.661881102836198e-13,0.25219994131475687,1
163,0.0,1e-06,EPnP+TSVD,0.0,6.579872944386554e-14,3.661881102836198e-13,0.33519999124109745,1
164,0.0,nan,EPnP,0.0,1.4221692604176232e-14,2.1410811503584688e-13,0.13880000915378332,1
164,0.0,nan,ITERATIVE,0.0,3.560511377026415e-15,4.0194366942304644e-14,0.16329996287822723,1
164,0.0,0.01,EPnP+TSVD,0.0,1.4221692604176232e-14,2.1410811503584688e-13,0.24279998615384102,1
164,0.0,0.001,EPnP+TSVD,0.0,1.4221692604176232e-14,2.1410811503584688e-13,0.17690006643533707,1
164,0.0,0.0001,EPnP+TSVD,0.0,1.4221692604176232e-14,2.1410811503584688e-13,0.2722999779507518,1
164,0.0,1e-05,EPnP+TSVD,0.0,1.4221692604176232e-14,2.1410811503584688e-13,0.1821999903768301,1
164,0.0,1e-06,EPnP+TSVD,0.0,1.4221692604176232e-14,2.1410811503584688e-13,0.17100002150982618,1
165,0.0,nan,EPnP,0.0,1.4558410671692168e-10,2.38491470513309e-10,0.1370999962091446,1
165,0.0,nan,ITERATIVE,0.0,3.1264687985827544e-13,3.678388539340399e-13,0.224200077354908,1
165,0.0,0.01,EPnP+TSVD,0.0,1.4558410671692168e-10,2.38491470513309e-10,0.28030003886669874,1
165,0.0,0.001,EPnP+TSVD,0.0,1.4558410671692168e-10,2.38491470513309e-10,0.24830002803355455,1
165,0.0,0.0001,EPnP+TSVD,0.0,1.4558410671692168e-10,2.38491470513309e-10,0.21219998598098755,1
165,0.0,1e-05,EPnP+TSVD,0.0,1.4558410671692168e-10,2.38491470513309e-10,0.2766000106930733,1
165,0.0,1e-06,EPnP+TSVD,0.0,1.4558410671692168e-10,2.38491470513309e-10,0.19779999274760485,1
166,0.0,nan,EPnP,0.0,5.365088869425545e-15,7.78360568894479e-14,0.13699999544769526,1
166,0.0,nan,ITERATIVE,0.0,3.556404824964175e-15,5.123796534383003e-14,0.15470001380890608,1
166,0.0,0.01,EPnP+TSVD,0.0,5.365088869425545e-15,7.78360568894479e-14,0.17629994545131922,1
166,0.0,0.001,EPnP+TSVD,0.0,5.365088869425545e-15,7.78360568894479e-14,0.1591000473126769,1
166,0.0,0.0001,EPnP+TSVD,0.0,5.365088869425545e-15,7.78360568894479e-14,0.156699912622571,1
166,0.0,1e-05,EPnP+TSVD,0.0,5.365088869425545e-15,7.78360568894479e-14,0.16639998648315668,1
166,0.0,1e-06,EPnP+TSVD,0.0,5.365088869425545e-15,7.78360568894479e-14,0.1514999894425273,1
167,0.0,nan,EPnP,0.0,6.435204536936705e-11,3.095822882854589e-10,0.13239996042102575,1
167,0.0,nan,ITERATIVE,0.0,6.879386961214683e-13,2.4897401238591737e-12,0.15109998639672995,1
167,0.0,0.01,EPnP+TSVD,0.0,6.435204536936705e-11,3.095822882854589e-10,0.1666999887675047,1
167,0.0,0.001,EPnP+TSVD,0.0,6.435204536936705e-11,3.095822882854589e-10,0.1596000511199236,1
167,0.0,0.0001,EPnP+TSVD,0.0,6.435204536936705e-11,3.095822882854589e-10,0.16379996668547392,1
167,0.0,1e-05,EPnP+TSVD,0.0,6.435204536936705e-11,3.095822882854589e-10,0.20159990526735783,1
167,0.0,1e-06,EPnP+TSVD,0.0,6.435204536936705e-11,3.095822882854589e-10,0.1550999004393816,1
168,0.0,nan,EPnP,0.0,3.641777771779316e-13,6.123872659149823e-13,0.13070006389170885,1
168,0.0,nan,ITERATIVE,0.0,1.7783073324607987e-15,3.759838749409412e-14,0.18670002464205027,1
168,0.0,0.01,EPnP+TSVD,0.0,3.641777771779316e-13,6.123872659149823e-13,0.26439991779625416,1
168,0.0,0.001,EPnP+TSVD,0.0,3.641777771779316e-13,6.123872659149823e-13,0.37450005766004324,1
168,0.0,0.0001,EPnP+TSVD,0.0,3.641777771779316e-13,6.123872659149823e-13,0.2980999415740371,1
168,0.0,1e-05,EPnP+TSVD,0.0,3.641777771779316e-13,6.123872659149823e-13,0.3136000595986843,1
168,0.0,1e-06,EPnP+TSVD,0.0,3.641777771779316e-13,6.123872659149823e-13,0.39350008592009544,1
169,0.0,nan,EPnP,0.0,8.07663405066575e-15,2.5061115264504106e-13,0.1428999239578843,1
169,0.0,nan,ITERATIVE,0.0,2.676075093342767e-15,3.4809342861069267e-14,0.16729999333620071,1
169,0.0,0.01,EPnP+TSVD,0.0,8.07663405066575e-15,2.5061115264504106e-13,0.2362000523135066,1
169,0.0,0.001,EPnP+TSVD,0.0,8.07663405066575e-15,2.5061115264504106e-13,0.27189997490495443,1
169,0.0,0.0001,EPnP+TSVD,0.0,8.07663405066575e-15,2.5061115264504106e-13,0.21660001948475838,1
169,0.0,1e-05,EPnP+TSVD,0.0,8.07663405066575e-15,2.5061115264504106e-13,0.1724000321701169,1
169,0.0,1e-06,EPnP+TSVD,0.0,8.07663405066575e-15,2.5061115264504106e-13,0.16109994612634182,1
170,0.0,nan,EPnP,0.0,1.4224942360692066e-14,2.628047754016468e-13,0.1362999901175499,1
170,0.0,nan,ITERATIVE,0.0,8.903441835098303e-16,2.0097183471152322e-14,0.2885001013055444,1
170,0.0,0.01,EPnP+TSVD,0.0,1.4224942360692066e-14,2.628047754016468e-13,0.18169998656958342,1
170,0.0,0.001,EPnP+TSVD,0.0,1.4224942360692066e-14,2.628047754016468e-13,0.17330003902316093,1
170,0.0,0.0001,EPnP+TSVD,0.0,1.4224942360692066e-14,2.628047754016468e-13,0.17319992184638977,1
170,0.0,1e-05,EPnP+TSVD,0.0,1.4224942360692066e-14,2.628047754016468e-13,0.3844000166282058,1
170,0.0,1e-06,EPnP+TSVD,0.0,1.4224942360692066e-14,2.628047754016468e-13,0.26510003954172134,1
171,0.0,nan,EPnP,0.0,1.3356518245136207e-14,2.2737367544323206e-13,0.752299907617271,1
171,0.0,nan,ITERATIVE,0.0,3.561376734039321e-15,3.1776437161565096e-14,0.2587999915704131,1
171,0.0,0.01,EPnP+TSVD,0.0,1.3356518245136207e-14,2.2737367544323206e-13,0.31869998201727867,1
171,0.0,0.001,EPnP+TSVD,0.0,1.3356518245136207e-14,2.2737367544323206e-13,0.2791000297293067,1
171,0.0,0.0001,EPnP+TSVD,0.0,1.3356518245136207e-14,2.2737367544323206e-13,0.37240004166960716,1
171,0.0,1e-05,EPnP+TSVD,0.0,1.3356518245136207e-14,2.2737367544323206e-13,0.3301999531686306,1
171,0.0,1e-06,EPnP+TSVD,0.0,1.3356518245136207e-14,2.2737367544323206e-13,0.3011999651789665,1
172,0.0,nan,EPnP,0.0,9.060023001470858e-14,2.8598793445408586e-13,0.23989996407181025,1
172,0.0,nan,ITERATIVE,0.0,1.780958737705997e-15,0.0,0.24369999300688505,1
172,0.0,0.01,EPnP+TSVD,0.0,9.060023001470858e-14,2.8598793445408586e-13,0.28469995595514774,1
172,0.0,0.001,EPnP+TSVD,0.0,9.060023001470858e-14,2.8598793445408586e-13,0.2408000873401761,1
172,0.0,0.0001,EPnP+TSVD,0.0,9.060023001470858e-14,2.8598793445408586e-13,0.34090003464370966,1
172,0.0,1e-05,EPnP+TSVD,0.0,9.060023001470858e-14,2.8598793445408586e-13,0.3168000839650631,1
172,0.0,1e-06,EPnP+TSVD,0.0,9.060023001470858e-14,2.8598793445408586e-13,0.29529992025345564,1
173,0.0,nan,EPnP,0.0,1.3862756129089352e-13,2.4116620165382783e-13,0.21900003775954247,1
173,0.0,nan,ITERATIVE,0.0,5.330515925078128e-15,4.713207304057789e-14,0.2699000760912895,1
173,0.0,0.01,EPnP+TSVD,0.0,1.3862756129089352e-13,2.4116620165382783e-13,0.3077000146731734,1
173,0.0,0.001,EPnP+TSVD,0.0,1.3862756129089352e-13,2.4116620165382783e-13,0.4512999439612031,1
173,0.0,0.0001,EPnP+TSVD,0.0,1.3862756129089352e-13,2.4116620165382783e-13,0.20709994714707136,1
173,0.0,1e-05,EPnP+TSVD,0.0,1.3862756129089352e-13,2.4116620165382783e-13,0.22449996322393417,1
173,0.0,1e-06,EPnP+TSVD,0.0,1.3862756129089352e-13,2.4116620165382783e-13,1.119299908168614,1
174,0.0,nan,EPnP,0.0,7.119584318824355e-14,9.17233339982029e-13,0.21379999816417694,1
174,0.0,nan,ITERATIVE,0.0,1.7772239894833365e-15,2.842170943040401e-14,0.25610008742660284,1
174,0.0,0.01,EPnP+TSVD,0.0,7.119584318824355e-14,9.17233339982029e-13,0.3483999753370881,1
174,0.0,0.001,EPnP+TSVD,0.0,7.119584318824355e-14,9.17233339982029e-13,0.27269998099654913,1
174,0.0,0.0001,EPnP+TSVD,0.0,7.119584318824355e-14,9.17233339982029e-13,0.24349999148398638,1
174,0.0,1e-05,EPnP+TSVD,0.0,7.119584318824355e-14,9.17233339982029e-13,0.23889995645731688,1
174,0.0,1e-06,EPnP+TSVD,0.0,7.119584318824355e-14,9.17233339982029e-13,0.22820010781288147,1
175,0.0,nan,EPnP,0.0,1.0307266852371799e-13,8.799262093596508e-13,0.1873000292107463,1
175,0.0,nan,ITERATIVE,0.0,1.7979101253009106e-15,1.4210854715202004e-14,0.21520000882446766,1
175,0.0,0.01,EPnP+TSVD,0.0,1.0307266852371799e-13,8.799262093596508e-13,0.26729993987828493,1
175,0.0,0.001,EPnP+TSVD,0.0,1.0307266852371799e-13,8.799262093596508e-13,0.2601000014692545,1
175,0.0,0.0001,EPnP+TSVD,0.0,1.0307266852371799e-13,8.799262093596508e-13,0.27930003125220537,1
175,0.0,1e-05,EPnP+TSVD,0.0,1.0307266852371799e-13,8.799262093596508e-13,0.28529996052384377,1
175,0.0,1e-06,EPnP+TSVD,0.0,1.0307266852371799e-13,8.799262093596508e-13,0.40680007077753544,1
176,0.0,nan,EPnP,0.0,6.137877430084971e-14,5.772476473450155e-13,0.2223000628873706,1
176,0.0,nan,ITERATIVE,0.0,6.206335383118183e-17,2.842170943040401e-14,0.2661999315023422,1
176,0.0,0.01,EPnP+TSVD,0.0,6.137877430084971e-14,5.772476473450155e-13,0.46829995699226856,1
176,0.0,0.001,EPnP+TSVD,0.0,6.137877430084971e-14,5.772476473450155e-13,0.32110000029206276,1
176,0.0,0.0001,EPnP+TSVD,0.0,6.137877430084971e-14,5.772476473450155e-13,0.6291000172495842,1
176,0.0,1e-05,EPnP+TSVD,0.0,6.137877430084971e-14,5.772476473450155e-13,0.2762000076472759,1
176,0.0,1e-06,EPnP+TSVD,0.0,6.137877430084971e-14,5.772476473450155e-13,0.20370003767311573,1
177,0.0,nan,EPnP,0.0,7.192617909158431e-15,2.5061115264504106e-13,0.2348999259993434,1
177,0.0,nan,ITERATIVE,0.0,1.7832822334594722e-15,3.4809342861069267e-14,0.2669999375939369,1
177,0.0,0.01,EPnP+TSVD,0.0,7.192617909158431e-15,2.5061115264504106e-13,0.5073000211268663,1
177,0.0,0.001,EPnP+TSVD,0.0,7.192617909158431e-15,2.5061115264504106e-13,0.7087000412866473,1
177,0.0,0.0001,EPnP+TSVD,0.0,7.192617909158431e-15,2.5061115264504106e-13,0.5212000105530024,1
177,0.0,1e-05,EPnP+TSVD,0.0,7.192617909158431e-15,2.5061115264504106e-13,0.32270001247525215,1
177,0.0,1e-06,EPnP+TSVD,0.0,7.192617909158431e-15,2.5061115264504106e-13,0.2649999223649502,1
178,0.0,nan,EPnP,0.0,2.594526183439561e-13,3.0808398873714965e-13,0.21680002100765705,1
178,0.0,nan,ITERATIVE,0.0,8.883518751103719e-15,1.4210854715202004e-14,0.2738999901339412,1
178,0.0,0.01,EPnP+TSVD,0.0,2.594526183439561e-13,3.0808398873714965e-13,0.3117000451311469,1
178,0.0,0.001,EPnP+TSVD,0.0,2.594526183439561e-13,3.0808398873714965e-13,0.30479999259114265,1
178,0.0,0.0001,EPnP+TSVD,0.0,2.594526183439561e-13,3.0808398873714965e-13,0.24869991466403008,1
178,0.0,1e-05,EPnP+TSVD,0.0,2.594526183439561e-13,3.0808398873714965e-13,0.37240004166960716,1
178,0.0,1e-06,EPnP+TSVD,0.0,2.594526183439561e-13,3.0808398873714965e-13,0.24399999529123306,1
179,0.0,nan,EPnP,0.0,3.924920565840653e-14,3.174464482027684e-13,0.1420000335201621,1
179,0.0,nan,ITERATIVE,0.0,3.553177928401889e-15,3.759838749409412e-14,0.16649998724460602,1
179,0.0,0.01,EPnP+TSVD,0.0,3.924920565840653e-14,3.174464482027684e-13,0.20899996161460876,1
179,0.0,0.001,EPnP+TSVD,0.0,3.924920565840653e-14,3.174464482027684e-13,0.1908999402076006,1
179,0.0,0.0001,EPnP+TSVD,0.0,3.924920565840653e-14,3.174464482027684e-13,0.16709999181330204,1
179,0.0,1e-05,EPnP+TSVD,0.0,3.924920565840653e-14,3.174464482027684e-13,0.17469993326812983,1
179,0.0,1e-06,EPnP+TSVD,0.0,3.924920565840653e-14,3.174464482027684e-13,0.2641999162733555,1
180,0.0,nan,EPnP,0.0,7.307492809365654e-14,6.645759044141597e-13,0.13950001448392868,1
180,0.0,nan,ITERATIVE,0.0,3.560193575952e-15,4.263256414560601e-14,0.17749995458871126,1
180,0.0,0.01,EPnP+TSVD,0.0,7.307492809365654e-14,6.645759044141597e-13,0.219399924390018,1
180,0.0,0.001,EPnP+TSVD,0.0,7.307492809365654e-14,6.645759044141597e-13,0.1694000093266368,1
180,0.0,0.0001,EPnP+TSVD,0.0,7.307492809365654e-14,6.645759044141597e-13,0.16419996973127127,1
180,0.0,1e-05,EPnP+TSVD,0.0,7.307492809365654e-14,6.645759044141597e-13,0.16719999257475138,1
180,0.0,1e-06,EPnP+TSVD,0.0,7.307492809365654e-14,6.645759044141597e-13,0.1756999408826232,1
181,0.0,nan,EPnP,0.0,1.4033669396814253e-13,1.7404671430534635e-13,0.15440001152455807,1
181,0.0,nan,ITERATIVE,0.0,5.337532153462011e-15,2.0097183471152322e-14,0.16029994003474712,1
181,0.0,0.01,EPnP+TSVD,0.0,1.4033669396814253e-13,1.7404671430534635e-13,0.18259999342262745,1
181,0.0,0.001,EPnP+TSVD,0.0,1.4033669396814253e-13,1.7404671430534635e-13,0.16379996668547392,1
181,0.0,0.0001,EPnP+TSVD,0.0,1.4033669396814253e-13,1.7404671430534635e-13,0.17060001846402884,1
181,0.0,1e-05,EPnP+TSVD,0.0,1.4033669396814253e-13,1.7404671430534635e-13,0.15819992404431105,1
181,0.0,1e-06,EPnP+TSVD,0.0,1.4033669396814253e-13,1.7404671430534635e-13,0.15650002751499414,1
182,0.0,nan,EPnP,0.0,3.561059010192323e-14,3.228085657724633e-13,0.13920001219958067,1
182,0.0,nan,ITERATIVE,0.0,8.899114524108741e-16,3.759838749409412e-14,0.16300007700920105,1
182,0.0,0.01,EPnP+TSVD,0.0,3.561059010192323e-14,3.228085657724633e-13,0.23939996026456356,1
182,0.0,0.001,EPnP+TSVD,0.0,3.561059010192323e-14,3.228085657724633e-13,0.19299995619803667,1
182,0.0,0.0001,EPnP+TSVD,0.0,3.561059010192323e-14,3.228085657724633e-13,0.21389999892562628,1
182,0.0,1e-05,EPnP+TSVD,0.0,3.561059010192323e-14,3.228085657724633e-13,0.26920007076114416,1
182,0.0,1e-06,EPnP+TSVD,0.0,3.561059010192323e-14,3.228085657724633e-13,0.28979999478906393,1
183,0.0,nan,EPnP,0.0,5.815445041743925e-12,4.826168202051282e-11,0.23880007211118937,1
183,0.0,nan,ITERATIVE,1.2074182697257333e-06,4.8184478673840496e-14,3.0873879072715384e-13,0.2778000198304653,1
183,0.0,0.01,EPnP+TSVD,0.0,5.815445041743925e-12,4.826168202051282e-11,0.3605000674724579,1
183,0.0,0.001,EPnP+TSVD,0.0,5.815445041743925e-12,4.826168202051282e-11,0.2688999520614743,1
183,0.0,0.0001,EPnP+TSVD,0.0,5.815445041743925e-12,4.826168202051282e-11,0.30640000477433205,1
183,0.0,1e-05,EPnP+TSVD,0.0,5.815445041743925e-12,4.826168202051282e-11,0.2660999307408929,1
183,0.0,1e-06,EPnP+TSVD,0.0,5.815445041743925e-12,4.826168202051282e-11,0.2775000175461173,1
184,0.0,nan,EPnP,0.0,1.9706380502221385e-14,4.3777736780013364e-13,0.2058000536635518,1
184,0.0,nan,ITERATIVE,0.0,6.938893903907228e-18,4.263256414560601e-14,0.2674999414011836,1
184,0.0,0.01,EPnP+TSVD,0.0,1.9706380502221385e-14,4.3777736780013364e-13,0.3119000466540456,1
184,0.0,0.001,EPnP+TSVD,0.0,1.9706380502221385e-14,4.3777736780013364e-13,0.2809999277815223,1
184,0.0,0.0001,EPnP+TSVD,0.0,1.9706380502221385e-14,4.3777736780013364e-13,0.27249997947365046,1
184,0.0,1e-05,EPnP+TSVD,0.0,1.9706380502221385e-14,4.3777736780013364e-13,0.29120000544935465,1
184,0.0,1e-06,EPnP+TSVD,0.0,1.9706380502221385e-14,4.3777736780013364e-13,0.2579999854788184,1
185,0.0,nan,EPnP,0.0,4.4440171874705353e-14,3.3748910047500876e-13,0.19409996457397938,1
185,0.0,nan,ITERATIVE,0.0,3.554908510227194e-15,1.4210854715202004e-14,0.2413999754935503,1
185,0.0,0.01,EPnP+TSVD,0.0,4.4440171874705353e-14,3.3748910047500876e-13,0.32240001019090414,1
185,0.0,0.001,EPnP+TSVD,0.0,4.4440171874705353e-14,3.3748910047500876e-13,0.2894999925047159,1
185,0.0,0.0001,EPnP+TSVD,0.0,4.4440171874705353e-14,3.3748910047500876e-13,0.2874999772757292,1
185,0.0,1e-05,EPnP+TSVD,0.0,4.4440171874705353e-14,3.3748910047500876e-13,0.25729998014867306,1
185,0.0,1e-06,EPnP+TSVD,0.0,4.4440171874705353e-14,3.3748910047500876e-13,0.20030001178383827,1
186,0.0,nan,EPnP,0.0,1.469214070647634e-14,2.6775301878127456e-13,0.201700022444129,1
186,0.0,nan,ITERATIVE,0.0,8.900196549101993e-16,4.263256414560601e-14,0.256099971011281,1
186,0.0,0.01,EPnP+TSVD,0.0,1.469214070647634e-14,2.6775301878127456e-13,0.24090008810162544,1
186,0.0,0.001,EPnP+TSVD,0.0,1.469214070647634e-14,2.6775301878127456e-13,0.1805999781936407,1
186,0.0,0.0001,EPnP+TSVD,0.0,1.469214070647634e-14,2.6775301878127456e-13,0.18450000789016485,1
186,0.0,1e-05,EPnP+TSVD,0.0,1.469214070647634e-14,2.6775301878127456e-13,0.21650001872330904,1
186,0.0,1e-06,EPnP+TSVD,0.0,1.469214070647634e-14,2.6775301878127456e-13,0.15909993089735508,1
187,0.0,nan,EPnP,0.0,2.70218026751646e-15,1.302446348448666e-13,0.13609998859465122,1
